Year,Region,Sex,Age Group,Ethnic Group,Measure,Value,Flags
"2018","Taranaki Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",979,
"2018","Northland Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",575,
"2018","Auckland Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",1098,
"2018","Auckland Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",882,
"2018","Waikato Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",953,
"2018","Waikato Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",652,
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",1017,
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",575,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","European","Average Weekly Earnings",1319,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","European","Median Weekly Earnings",748,
"2018","Taranaki Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",563,
"2018","Taranaki Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",345,
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",804,
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",710,
"2018","Wellington Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",938,
"2018","Wellington Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",688,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","European","Average Weekly Earnings",832,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","European","Median Weekly Earnings",561,
"2018","Canterbury Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",841,
"2018","Canterbury Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",731,
"2018","Otago Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",1085,
"2018","Otago Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",810,
"2018","Southland Region","Total Both Sexes","65 plus","European","Average Weekly Earnings",668,
"2018","Southland Region","Total Both Sexes","65 plus","European","Median Weekly Earnings",749,
"2018","Northland Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",955,
"2018","Auckland Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",840,
"2018","Waikato Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",609,
"2018","Waikato Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",652,
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",881,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",825,
"2018","Taranaki Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",794,
"2018","Wellington Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",959,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Maori","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Maori","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",992,
"2018","Auckland Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",959,
"2018","Waikato Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Pacific Peoples","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Pacific Peoples","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",1112,
"2018","Auckland Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",959,
"2018","Waikato Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Asian","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Asian","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","MELAA","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","MELAA","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",1963,
"2018","Taranaki Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",767,
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Other Ethnicity","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","65 plus","Other Ethnicity","Median Weekly Earnings",,s
